DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
09/30/2024,06:00,LZ_NORTH, 23.19,N
09/30/2024,06:00,LZ_RAYBN, 23.05,N
09/30/2024,06:00,LZ_SOUTH, 20.67,N
09/30/2024,06:00,LZ_WEST, 56.71,N
09/30/2024,06:00,L_FRE_ESR_RN, 19.68,N
09/30/2024,06:00,MADERO_RN, 19.7,N
09/30/2024,06:00,MAINLAND_RN, 20.63,N
09/30/2024,06:00,MAND_SLR_RN, 20.44,N
09/30/2024,06:00,MARBFA, 4.02,N
09/30/2024,06:00,MARIAH_ALL, 26.23,N
09/30/2024,06:00,MAR_MARSFOG1, 18.68,N
09/30/2024,06:00,MAR_MARSFOG2, 18.68,N
09/30/2024,06:00,MAR_MARSFOG3, 18.68,N
09/30/2024,06:00,MASSENGL_CC1, 45.64,N
09/30/2024,06:00,MASSENGL_G6, 44.94,N
09/30/2024,06:00,MASSENGL_G7, 44.94,N
09/30/2024,06:00,MASSENGL_G8, 46.29,N
09/30/2024,06:00,MAVCRK_W_ALL, 36.54,N
09/30/2024,06:00,MCDLD_FCSBW1, 188.84,N
09/30/2024,06:00,MCLNSLR_RN, 22.82,N
09/30/2024,06:00,MCSES_UNIT6, 23.13,N
09/30/2024,06:00,MCSES_UNIT7, 23.13,N
09/30/2024,06:00,MCSES_UNIT8, 23.13,N
09/30/2024,06:00,MDANP_CT1_2, 23.09,N
09/30/2024,06:00,MDANP_CT3_4, 23.16,N
09/30/2024,06:00,MDANP_CT5_6, 23.09,N
09/30/2024,06:00,MEDILA_RN, 19.39,N
09/30/2024,06:00,MERCURY_ALL, 22.74,N
09/30/2024,06:00,MESQCRK_ALL, 41.85,N
09/30/2024,06:00,MESTENO_RN, 19.68,N
09/30/2024,06:00,MGSES_CT123, 5.84,N
09/30/2024,06:00,MGSES_CT456, 5.84,N
09/30/2024,06:00,MIAM1_G1_G2, 25.87,N
09/30/2024,06:00,MIDWY_RN, 57.55,N
09/30/2024,06:00,MIL_MILG1_2, 21.5,N
09/30/2024,06:00,MIL_MILG345, 21.5,N
09/30/2024,06:00,MIRAGE_G1, 20.7,N
09/30/2024,06:00,MIRASOLE_GEN, 19.68,N
09/30/2024,06:00,MISAE_GEN_RN, 25.41,N
09/30/2024,06:00,MLSES_UNIT1, 22.76,N
09/30/2024,06:00,MLSES_UNIT2, 22.76,N
09/30/2024,06:00,MLSES_UNIT3, 22.76,N
09/30/2024,06:00,MNWL_BESS_RN, 21.25,N
09/30/2024,06:00,MONT_WND_RN, 25.6,N
09/30/2024,06:00,MOORE_FL_RN, 19.69,N
09/30/2024,06:00,MOZART_WIND1, 26.51,N
09/30/2024,06:00,MRKM_SLR_RN, 28.12,N
09/30/2024,06:00,MROW_SLR_RN, 20.7,N
09/30/2024,06:00,MUENSTER_RN, 22.89,N
09/30/2024,06:00,MUSTNGCK_ALL, 19.74,N
09/30/2024,06:00,MV_VALV4_RN, 19.69,N
09/30/2024,06:00,MWEC_G1, 31.41,N
09/30/2024,06:00,MYRY_BES2_RN, 19.7,N
09/30/2024,06:00,MYRY_ESR_RN, 19.7,N
09/30/2024,06:00,MYR_ALL, 20.52,N
09/30/2024,06:00,NACPW_UNIT1, 22.65,N
09/30/2024,06:00,NBOHR_RN, 61.8,N
09/30/2024,06:00,NCARBIDEG8, 19.54,N
09/30/2024,06:00,NCARBIDE_1_7, 19.54,N
09/30/2024,06:00,NCARBID_PUN1, 19.54,N
09/30/2024,06:00,NCARBID_PUN2, 19.54,N
09/30/2024,06:00,NCO_RN, 20.51,N
09/30/2024,06:00,NEBULA_RN, 19.68,N
09/30/2024,06:00,NEDIN_CC1, 19.69,N
09/30/2024,06:00,NED_NEDIN_G1, 19.69,N
09/30/2024,06:00,NED_NEDIN_G2, 19.69,N
09/30/2024,06:00,NED_NEDIN_G3, 19.69,N
09/30/2024,06:00,NF_BRP_RN, 16,N
09/30/2024,06:00,NOBLESLR_ALL, 23.47,N
09/30/2024,06:00,NOVA1SLR_ALL, 27.44,N
09/30/2024,06:00,NOVA2S_UNIT1, 27.44,N
09/30/2024,06:00,NUECES_B_CC1, 19.68,N
09/30/2024,06:00,NUE_NUECESG7, 19.68,N
09/30/2024,06:00,NUE_NUECESG8, 19.68,N
09/30/2024,06:00,NUE_NUECESG9, 19.68,N
09/30/2024,06:00,NWF_NWF1, 56.41,N
09/30/2024,06:00,N_AL_BESS_RN, 19.69,N
09/30/2024,06:00,N_MRD_ESR_RN, 19.69,N
09/30/2024,06:00,OBERON_U1, 57.96,N
09/30/2024,06:00,ODESW_RN, 57.52,N
09/30/2024,06:00,OECCS_1, 57.74,N
09/30/2024,06:00,OECCS_2, 57.74,N
09/30/2024,06:00,OECCS_CC1, 57.74,N
09/30/2024,06:00,OECCS_CC2, 57.74,N
09/30/2024,06:00,OGSES_1, 21.27,N
09/30/2024,06:00,OGSES_2, 21.27,N
09/30/2024,06:00,OLIN_OLING_1, 23.13,N
09/30/2024,06:00,OLIN_OLING_2, 23.13,N
09/30/2024,06:00,OLIN_OLING_3, 23.13,N
09/30/2024,06:00,OLIN_OLING_4, 23.13,N
09/30/2024,06:00,OLNEYTN_AGR1, 13.12,N
09/30/2024,06:00,OLNEYTN_RN, 13.12,N
09/30/2024,06:00,OR_BESS_RN, 20.58,N
09/30/2024,06:00,OUTP_SLR_RN, 19.68,N
09/30/2024,06:00,OWF_OWF, 158.57,N
09/30/2024,06:00,OXY_OXY_CCG1, 19.68,N
09/30/2024,06:00,OXY_PUN1, 19.68,N
09/30/2024,06:00,OXY_PUN2, 19.68,N
09/30/2024,06:00,PALACIOS_RN, 19.84,N
09/30/2024,06:00,PALE_ESS_EN, 26.71,N
09/30/2024,06:00,PALMWI_UNIT1, 19.68,N
09/30/2024,06:00,PANDA_S_CC1, 23.15,N
09/30/2024,06:00,PANDA_S_CT1, 23.15,N
09/30/2024,06:00,PANDA_S_CT2, 23.15,N
09/30/2024,06:00,PANDA_S_ST1, 23.15,N
09/30/2024,06:00,PANDA_T1_CC1, 19.88,N
09/30/2024,06:00,PANDA_T1_CT1, 19.88,N
09/30/2024,06:00,PANDA_T1_CT2, 19.88,N
09/30/2024,06:00,PANDA_T1_ST1, 19.88,N
09/30/2024,06:00,PANDA_T2_CC1, 19.88,N
09/30/2024,06:00,PANDA_T2_CT1, 19.88,N
09/30/2024,06:00,PANDA_T2_CT2, 19.88,N
09/30/2024,06:00,PANDA_T2_ST1, 19.88,N
09/30/2024,06:00,PAP1_PAP1, 19.69,N
09/30/2024,06:00,PAULN_RN, 22.73,N
09/30/2024,06:00,PAVLOV_BT_RN, 20,N
09/30/2024,06:00,PAVO_ESS_ALL, 57.78,N
09/30/2024,06:00,PB2SES_CT1, 59.01,N
09/30/2024,06:00,PB2SES_CT2, 59.01,N
09/30/2024,06:00,PB2SES_CT3, 59.01,N
09/30/2024,06:00,PB2SES_CT4, 59.01,N
09/30/2024,06:00,PB2SES_CT5, 59.01,N
09/30/2024,06:00,PC_NORTH_1, 60.57,N
09/30/2024,06:00,PC_SOUTH_ALL, 60.57,N
09/30/2024,06:00,PEARSA_1_24, 20.7,N
09/30/2024,06:00,PENA_ALL, 19.68,N
09/30/2024,06:00,PERE_SLR_RN, 19.09,N
09/30/2024,06:00,PEY_RN, 20.23,N
09/30/2024,06:00,PH1_UNIT1_2, 25.95,N
09/30/2024,06:00,PH2_U1_U2, 25.95,N
09/30/2024,06:00,PHILLWND_ALL, 21.93,N
09/30/2024,06:00,PHOEBE_ALL, 57.66,N
09/30/2024,06:00,PHOENIX_RN, 23.16,N
09/30/2024,06:00,PHO_ALL, 20.38,N
09/30/2024,06:00,PIONR_DJ_RN, 77.6,N
09/30/2024,06:00,PISG_RN_ALL, 22.57,N
09/30/2024,06:00,PITSDD_UNIT1, 23.08,N
09/30/2024,06:00,PLN_ALL, 20.23,N
09/30/2024,06:00,PNPI_GT2_RN, 20.65,N
09/30/2024,06:00,PORTSL_UNIT1, 23.48,N
09/30/2024,06:00,POTSVIL_RN, 23.16,N
09/30/2024,06:00,PRID_RN, 32.9,N
09/30/2024,06:00,PROSPERO_ALL, 55.51,N
09/30/2024,06:00,PRO_RN, 20.67,N
09/30/2024,06:00,PRSPERO2_ALL, 55.51,N
09/30/2024,06:00,PR_PR_ALL, 20.75,N
09/30/2024,06:00,PSA_CC1, 20.78,N
09/30/2024,06:00,PSA_PSA_G1, 20.77,N
09/30/2024,06:00,PSA_PSA_G2, 20.77,N
09/30/2024,06:00,PSA_PSA_G3, 20.77,N
09/30/2024,06:00,PSA_PSA_G4, 20.77,N
09/30/2024,06:00,PSA_PSA_G5, 20.78,N
09/30/2024,06:00,PSA_PSA_G6, 20.78,N
09/30/2024,06:00,PSA_PSA_G7, 20.78,N
09/30/2024,06:00,PSA_PUN1, 20.78,N
09/30/2024,06:00,PSA_PUN2, 20.78,N
09/30/2024,06:00,PSA_PUN3, 20.77,N
09/30/2024,06:00,PSA_PUN4, 20.77,N
09/30/2024,06:00,PSA_PUN5, 20.78,N
09/30/2024,06:00,PSG_CC1, 20.75,N
09/30/2024,06:00,PSG_PSG_GT2, 20.75,N
09/30/2024,06:00,PSG_PSG_GT3, 20.75,N
09/30/2024,06:00,PSG_PSG_ST1, 20.75,N
09/30/2024,06:00,PTLBES_BESS1, 19.58,N
09/30/2024,06:00,PYR_PYRON1, 28.58,N
09/30/2024,06:00,QALSW_ALL, 57.85,N
09/30/2024,06:00,QALSW_CC1, 57.85,N
09/30/2024,06:00,QALSW_CC2, 57.85,N
09/30/2024,06:00,QUEEN_BA_RN, 56.1,N
09/30/2024,06:00,QUEEN_SL_RN, 56.1,N
09/30/2024,06:00,RAB_G1-8, 20.6,N
09/30/2024,06:00,RADN_SLR_ALL, 32.48,N
09/30/2024,06:00,RAMBLER_UNIT, 39.94,N
09/30/2024,06:00,RANCHERO_ALL, 48.48,N
09/30/2024,06:00,RAT_RN_1, 59.64,N
09/30/2024,06:00,RAYBURN_CC1, 19.51,N
09/30/2024,06:00,RAYB_G78910, 19.51,N
09/30/2024,06:00,RBN_BESS1, 20.64,N
09/30/2024,06:00,RDCAN_RDCNY1, 35.99,N
09/30/2024,06:00,REDBARN_RN, 53.93,N
09/30/2024,06:00,REDFISH_ALL, 19.68,N
09/30/2024,06:00,REDGATE_RN, 19.69,N
09/30/2024,06:00,RELOJ_ALL, 19.68,N
09/30/2024,06:00,REROCK_ALL, 56.44,N
09/30/2024,06:00,RHESS2_ESS1, 18.01,N
09/30/2024,06:00,RIGGIN_UNIT1, 57.51,N
09/30/2024,06:00,RIOG_ESR2_RN, 19.72,N
09/30/2024,06:00,RIOG_ESR_RN, 19.72,N
09/30/2024,06:00,RIONOG_CC1, 19.11,N
09/30/2024,06:00,RIONOG_CT1, 19.11,N
09/30/2024,06:00,RIONOG_CT2, 19.11,N
09/30/2024,06:00,RIONOG_CT3, 19.11,N
09/30/2024,06:00,RIONOG_ST1, 19.11,N
09/30/2024,06:00,RIPPEY_ALL, 23.02,N
09/30/2024,06:00,RN_APOGEE, 25.27,N
09/30/2024,06:00,RN_BYU_G8, 20.7,N
09/30/2024,06:00,RN_DEC_AGR_A, 23.29,N
09/30/2024,06:00,RN_DEC_AGR_B, 23.29,N
09/30/2024,06:00,RN_DEC_AGR_C, 23.29,N
09/30/2024,06:00,RN_DEC_AGR_D, 23.29,N
09/30/2024,06:00,RN_ECEC_HOLT, 56.96,N
09/30/2024,06:00,RN_OCI_ALAMO, 19.33,N
09/30/2024,06:00,RN_RTS1, 34.58,N
09/30/2024,06:00,RN_SR_WIND1, 19.68,N
09/30/2024,06:00,RN_TOSBATT, 111.86,N
09/30/2024,06:00,ROSELAND_ALL, 21.9,N
09/30/2024,06:00,ROUTE66_RN, 26.04,N
09/30/2024,06:00,ROW_ALL, 20.53,N
09/30/2024,06:00,RPUBRDS_RN, 20.78,N
09/30/2024,06:00,RRANCHES_ALL, 58.09,N
09/30/2024,06:00,RRC_WIND_ALL, 24.89,N
09/30/2024,06:00,RSK_RN, 61.8,N
09/30/2024,06:00,RTLSNAKE_BT, 58.19,N
09/30/2024,06:00,RUSSEKST_RN, 56.91,N
09/30/2024,06:00,RVRVLYS_ALL, 19.31,N
09/30/2024,06:00,SADLBACK_RN, 57.64,N
09/30/2024,06:00,SADLBCK_AGR1, 57.64,N
09/30/2024,06:00,SALVTION_GEN, 25.97,N
09/30/2024,06:00,SAMSON_ALL, 23.14,N
09/30/2024,06:00,SANDHSYD1_2, 19.02,N
09/30/2024,06:00,SANDHSYD3_4, 19.02,N
09/30/2024,06:00,SANDHSYD6_7, 19.02,N
09/30/2024,06:00,SANDHSYD_5AC, 19.02,N
09/30/2024,06:00,SANDHSYD_CC1, 19.02,N
09/30/2024,06:00,SANDLAKE_RN, 57.65,N
09/30/2024,06:00,SANTACRU_ALL, 19.68,N
09/30/2024,06:00,SAN_SANMIGG1, 19.53,N
09/30/2024,06:00,SBEAN_BESS, 58.04,N
09/30/2024,06:00,SBE_RN_1, 20.51,N
09/30/2024,06:00,SC2SES_UNIT1, 22.64,N
09/30/2024,06:00,SCES_UNIT1, 21.92,N
09/30/2024,06:00,SCLP_PUN1, 20.51,N
09/30/2024,06:00,SCLP_PUN2, 20.51,N
09/30/2024,06:00,SCLP_PUN3, 20.51,N
09/30/2024,06:00,SCLP_PUN4, 20.51,N
09/30/2024,06:00,SCLP_SCLPC_1, 20.51,N
09/30/2024,06:00,SCLP_SCLPC_2, 20.51,N
09/30/2024,06:00,SCLP_SCLPC_3, 20.51,N
09/30/2024,06:00,SCLP_SCLPC_4, 20.51,N
09/30/2024,06:00,SCSES_UNIT2, 22.64,N
09/30/2024,06:00,SENATEWD_1, 23.38,N
09/30/2024,06:00,SGM_SIGNALMT, 66.93,N
09/30/2024,06:00,SGSA_DGR, 56.44,N
09/30/2024,06:00,SG_BES_BESS1, 57.51,N
09/30/2024,06:00,SHAFFER_ALL, 19.68,N
09/30/2024,06:00,SHAMROCK_RN, 47.44,N
09/30/2024,06:00,SHANNONW_RN, 23.61,N
09/30/2024,06:00,SHEEPCRK_1, 24.89,N
09/30/2024,06:00,SIG_SLR_RN, 23.13,N
09/30/2024,06:00,SILASRAY_CC1, 19.68,N
09/30/2024,06:00,SIL_SILAS_10, 19.68,N
09/30/2024,06:00,SIL_SILAS_6, 19.68,N
09/30/2024,06:00,SIL_SILAS_9, 19.68,N
09/30/2024,06:00,SIRIUS_UNIT1, 57.36,N
09/30/2024,06:00,SJS_SJS_G1, 20.72,N
09/30/2024,06:00,SJS_SJS_G2, 20.72,N
09/30/2024,06:00,SKY1, 19.61,N
09/30/2024,06:00,SLCN_ESS_ALL, 19.27,N
09/30/2024,06:00,SLTFRK_UN1_2, 25.87,N
09/30/2024,06:00,SL_PUN1, 20.75,N
09/30/2024,06:00,SL_PUN2, 20.75,N
09/30/2024,06:00,SNY_BESS_RN, 45.1,N
09/30/2024,06:00,SOLARA_UNIT1, 19.3,N
09/30/2024,06:00,SPARTA_ALL, 19.52,N
09/30/2024,06:00,SPLAIN1_RN, 26.44,N
09/30/2024,06:00,SPLAIN2_RN, 26.44,N
09/30/2024,06:00,SPNC_SPNCE_4, 23.29,N
09/30/2024,06:00,SPNC_SPNCE_5, 23.29,N
09/30/2024,06:00,SPTX12B_RN, 58.74,N
09/30/2024,06:00,SP_RN, 20.73,N
09/30/2024,06:00,SROSA_ESR_RN, 19.68,N
09/30/2024,06:00,SRWE1_UNIT1, 41.85,N
09/30/2024,06:00,SSPURT_WIND1, 26.13,N
09/30/2024,06:00,STAM_SLR_ALL, 23.14,N
09/30/2024,06:00,STAR_SLR_RN, 19.73,N
09/30/2024,06:00,STEAM_ENG123, 23.13,N
09/30/2024,06:00,STEA_STEAM_1, 23.13,N
09/30/2024,06:00,STEA_STEAM_2, 23.13,N
09/30/2024,06:00,STEA_STEAM_3, 23.13,N
09/30/2024,06:00,STELLA_RN, 19.68,N
09/30/2024,06:00,STP_STP_G1, 20.18,N
09/30/2024,06:00,STP_STP_G2, 20.18,N
09/30/2024,06:00,STRATEGC_RN, 22.85,N
09/30/2024,06:00,STWF_T1, 127.68,N
09/30/2024,06:00,SUNVASLR_ALL, 22.66,N
09/30/2024,06:00,SWEC_G1, 66.23,N
09/30/2024,06:00,SWEETWN2_2_4, 27.01,N
09/30/2024,06:00,SWEETWN3_3, 27.01,N
09/30/2024,06:00,SWEETWND_1, 27.01,N
09/30/2024,06:00,SWOOSE1_U1, 58.62,N
09/30/2024,06:00,SWOOSEII_RN, 58.62,N
09/30/2024,06:00,SWTWN4_WND45, 27.01,N
09/30/2024,06:00,SWT_BESS_RN, 120.13,N
09/30/2024,06:00,S_HILLS_RN, 18.69,N
09/30/2024,06:00,TAHOKA_ALL, 41.55,N
09/30/2024,06:00,TAV_RN, 20.58,N
09/30/2024,06:00,TAYGETE2_ALL, 57.29,N
09/30/2024,06:00,TAYGETE_ALL, 57.29,N
09/30/2024,06:00,TBWF_ES_BES1, 58.53,N
09/30/2024,06:00,TC_GTG2_RN, 20.7,N
09/30/2024,06:00,TC_PUN1, 20.7,N
09/30/2024,06:00,TC_PUN2, 20.7,N
09/30/2024,06:00,TC_TCHP1, 20.7,N
09/30/2024,06:00,TEN_CC1, 23.28,N
09/30/2024,06:00,TEN_CT1_STG, 23.28,N
09/30/2024,06:00,TGCCS_ALL, 22.74,N
09/30/2024,06:00,TGCCS_CC1, 22.74,N
09/30/2024,06:00,TGS_GT01, 20.4,N
09/30/2024,06:00,TGW_T1_T2, 19.68,N
09/30/2024,06:00,THW_1_CCU, 20.79,N
09/30/2024,06:00,THW_2_CCU, 20.78,N
09/30/2024,06:00,THW_CC1, 23.83,N
09/30/2024,06:00,THW_CC2, 20.78,N
09/30/2024,06:00,THW_THWGT5X, 20.81,N
09/30/2024,06:00,THW_THWGT_1, 20.79,N
09/30/2024,06:00,TI_SOLAR_ALL, 57.93,N
09/30/2024,06:00,TKWSW_CHAMP, 28.58,N
09/30/2024,06:00,TKWSW_ROSCOE, 28.58,N
09/30/2024,06:00,TNP_TNP_O_1, 20.84,N
09/30/2024,06:00,TNP_TNP_O_2, 20.84,N
09/30/2024,06:00,TNSKA_CC1, 23.18,N
09/30/2024,06:00,TNSKA_CCU, 23.18,N
09/30/2024,06:00,TNS_SLR_ALL, 21.9,N
09/30/2024,06:00,TOPAZ_ALL, 20.64,N
09/30/2024,06:00,TORR_ALL, 19.68,N
09/30/2024,06:00,TORT_ESS_RN, 20.6,N
09/30/2024,06:00,TOYAH_RN, 56.44,N
09/30/2024,06:00,TRBT_SLR_RN, 54.35,N
09/30/2024,06:00,TREB_SOLAR1, 19.58,N
09/30/2024,06:00,TRENT_TRENT, 127.68,N
09/30/2024,06:00,TRINITY_ALL, 23.35,N
09/30/2024,06:00,TRIPBUT1_RN, 57.24,N
09/30/2024,06:00,TRSES_UNIT6, 22.68,N
09/30/2024,06:00,TRUENO_ALL, 19.68,N
09/30/2024,06:00,TRUSGILL_RN, 25.67,N
09/30/2024,06:00,TTRSW_RN, 23.14,N
09/30/2024,06:00,TTWEC_G1, 30.79,N
09/30/2024,06:00,TURQ_BESS1, 23.13,N
09/30/2024,06:00,TV_RN, 20.67,N
09/30/2024,06:00,TXCTY_CC1, 20.64,N
09/30/2024,06:00,TXCTY_CTA, 20.64,N
09/30/2024,06:00,TXCTY_CTB, 20.64,N
09/30/2024,06:00,TXCTY_CTC, 20.64,N
09/30/2024,06:00,TXCTY_ST, 20.64,N
09/30/2024,06:00,TYLRWIND_RN, 22.89,N
09/30/2024,06:00,T_CK_GT2_RN, 43.07,N
09/30/2024,06:00,T_CK_GT3_RN, 43.07,N
09/30/2024,06:00,UCC_COG_PUN2, 20.64,N
09/30/2024,06:00,UCC_UCC_C_2, 20.64,N
09/30/2024,06:00,VANCOURT_RN, 19.68,N
09/30/2024,06:00,VENADO_ALL, 19.75,N
09/30/2024,06:00,VERAWIND_ALL, 25.67,N
09/30/2024,06:00,VERTIGO_UN1, 24.96,N
09/30/2024,06:00,VICTORIA_CC1, 19.41,N
09/30/2024,06:00,VICTPORT_RN, 19.44,N
09/30/2024,06:00,VIC_VICTORG5, 19.41,N
09/30/2024,06:00,VIC_VICTORG6, 19.41,N
09/30/2024,06:00,VISION_RN, 22.74,N
09/30/2024,06:00,VLSES_UNIT3, 23.14,N
09/30/2024,06:00,VORT_ALL_RN, 25.75,N
09/30/2024,06:00,WAKEWE_ALL, 26.66,N
09/30/2024,06:00,WAP_WAPGT_1, 20.65,N
09/30/2024,06:00,WAP_WAP_G1, 20.65,N
09/30/2024,06:00,WAP_WAP_G2, 20.65,N
09/30/2024,06:00,WAP_WAP_G3, 20.66,N
09/30/2024,06:00,WAP_WAP_G4, 20.66,N
09/30/2024,06:00,WAP_WAP_G5, 20.65,N
09/30/2024,06:00,WAP_WAP_G6, 20.61,N
09/30/2024,06:00,WAP_WAP_G7, 20.61,N
09/30/2024,06:00,WAP_WAP_G8, 20.59,N
09/30/2024,06:00,WAYMARK_RN, 53.93,N
09/30/2024,06:00,WCPP_CC1, 23.76,N
09/30/2024,06:00,WCPP_CT1, 23.76,N
09/30/2024,06:00,WCPP_CT2, 23.76,N
09/30/2024,06:00,WCPP_ST1, 23.76,N
09/30/2024,06:00,WEBBER_WS_T1, 19.19,N
09/30/2024,06:00,WEC_WECG1, 21.83,N
09/30/2024,06:00,WES_ALL, 20.52,N
09/30/2024,06:00,WFCOGEN_13, 22.71,N
09/30/2024,06:00,WFCOGEN_24, 22.71,N
09/30/2024,06:00,WFCOGEN_CC1, 22.71,N
09/30/2024,06:00,WFTANK_ESS1, 19.7,N
09/30/2024,06:00,WGU_RN, 20.55,N
09/30/2024,06:00,WHCCS2_4, 23.73,N
09/30/2024,06:00,WHCCS2_5_6, 23.73,N
09/30/2024,06:00,WHCCS2_CC2, 23.73,N
09/30/2024,06:00,WHCCS_CC1, 23.74,N
09/30/2024,06:00,WHCCS_CT1_ST, 23.74,N
09/30/2024,06:00,WHCCS_CT2, 23.74,N
09/30/2024,06:00,WHITE_PT_UN1, 19.69,N
09/30/2024,06:00,WHMESA_U1, 46.82,N
09/30/2024,06:00,WHTTAIL_WR1, 22.83,N
09/30/2024,06:00,WH_WIND_ALL, 29.49,N
09/30/2024,06:00,WIG_BESS_RN, 23.13,N
09/30/2024,06:00,WILDWIND_ALL, 23.4,N
09/30/2024,06:00,WIPOPA_1_2, 19.35,N
09/30/2024,06:00,WIPOPA_3_4, 19.35,N
09/30/2024,06:00,WIR_WIRTZ_G1, 5.57,N
09/30/2024,06:00,WIR_WIRTZ_G2, 5.57,N
09/30/2024,06:00,WLTC_ESR_RN, 19.68,N
09/30/2024,06:00,WL_RANCH_RN, 41.9,N
09/30/2024,06:00,WNDTS2_UNIT1, 16.6,N
09/30/2024,06:00,WND_WHITNEY, 23.54,N
09/30/2024,06:00,WOODWRD1_RN, 57.77,N
09/30/2024,06:00,WOODWRD2_RN, 57.77,N
09/30/2024,06:00,WOV_BESS_RN, 57.3,N
09/30/2024,06:00,WRSBES_BESS1, 58.09,N
09/30/2024,06:00,W_HRL_ESR_RN, 19.68,N
09/30/2024,06:00,W_PECO_UNIT1, 58.09,N
09/30/2024,06:00,X443ESRN, 19.23,N
09/30/2024,06:00,YNG_WND_ALL, 25.22,N
09/30/2024,06:00,ZIER_SLR_ALL, 30.6,N
09/30/2024,07:00,7RNCHSLR_ALL, 22.93,N
09/30/2024,07:00,ADL_RN, 24.38,N
09/30/2024,07:00,AEEC, 30.74,N
09/30/2024,07:00,AE_RN, 24.08,N
09/30/2024,07:00,AGUAYO_UNIT1, 32.88,N
09/30/2024,07:00,AJAXWIND_RN, 27.66,N
09/30/2024,07:00,ALGOD_ALL_RN, 22.97,N
09/30/2024,07:00,ALP_BESS_RN, 50.82,N
09/30/2024,07:00,ALVIN_RN, 24.17,N
09/30/2024,07:00,AMADEUS_ALL, 30.36,N
09/30/2024,07:00,AMISTAD_ALL, 50.09,N
09/30/2024,07:00,AMOCOOIL_CC1, 24.22,N
09/30/2024,07:00,AMOCOOIL_CC2, 24.22,N
09/30/2024,07:00,AMOCO_PUN1, 24.22,N
09/30/2024,07:00,AMOCO_PUN2, 24.22,N
09/30/2024,07:00,AMO_AMOCO_1, 24.22,N
09/30/2024,07:00,AMO_AMOCO_2, 24.22,N
09/30/2024,07:00,AMO_AMOCO_5, 24.22,N
09/30/2024,07:00,AMO_AMOCO_G1, 24.22,N
09/30/2024,07:00,AMO_AMOCO_G2, 24.22,N
09/30/2024,07:00,AMO_AMOCO_G3, 24.22,N
09/30/2024,07:00,AMO_AMOCO_S1, 24.22,N
09/30/2024,07:00,AMO_AMOCO_S2, 24.22,N
09/30/2024,07:00,ANACACHO_ANA, 29.4,N
09/30/2024,07:00,ANCHOR_ALL, 28.37,N
09/30/2024,07:00,ANDMDSLR_ALL, 30.81,N
09/30/2024,07:00,ANEM_ESS_RN, 23,N
09/30/2024,07:00,ANG_ALL, 39.54,N
09/30/2024,07:00,ANSON1_ALL, 30.81,N
09/30/2024,07:00,APPALOSA_ALL, 67.73,N
09/30/2024,07:00,AQUI_ALL, 26.32,N
09/30/2024,07:00,ARAGORN_RN, 57.65,N
09/30/2024,07:00,ASTRA_RN, 30,N
09/30/2024,07:00,ATK_ATKINSG7, 24.76,N
09/30/2024,07:00,AURO_SLR_RN, 24.24,N
09/30/2024,07:00,AUSTPL_ALL, 22.54,N
09/30/2024,07:00,AVIAT_ALL, 39.32,N
09/30/2024,07:00,AZURE_RN, 29.61,N
09/30/2024,07:00,AZ_ALL, 24.35,N
09/30/2024,07:00,BAC_RN_ALL, 24.23,N
09/30/2024,07:00,BAFFIN_ALL, 23.01,N
09/30/2024,07:00,BAIRDWND_ALL, 29.19,N
09/30/2024,07:00,BAKE_RN_ALL, 26.67,N
09/30/2024,07:00,BARROW_ALL, 55.18,N
09/30/2024,07:00,BASTEN_CC1, 22.79,N
09/30/2024,07:00,BASTEN_CCU, 22.79,N
09/30/2024,07:00,BATCAVE_RN, -44.46,N
09/30/2024,07:00,BAYC_BESS_RN, 23.51,N
09/30/2024,07:00,BBREEZE_1_2, 23.01,N
09/30/2024,07:00,BCATWD_WD_1, 23.95,N
09/30/2024,07:00,BCH_RN, 24.08,N
09/30/2024,07:00,BCK_RN, 24.04,N
09/30/2024,07:00,BELM_SLR_RN, 25.62,N
09/30/2024,07:00,BIGSTAR_ALL, 22.84,N
09/30/2024,07:00,BLACKJAK_RN, 22.43,N
09/30/2024,07:00,BLSMT1_5_A_6, 28.4,N
09/30/2024,07:00,BLUEJAY_RN, 24.83,N
09/30/2024,07:00,BOARDCRK_ALL, 26.14,N
09/30/2024,07:00,BOCO_ESS_RN, 42.54,N
09/30/2024,07:00,BOOTLEG_UN1, 55,N
09/30/2024,07:00,BORDAS_345, 22.99,N
09/30/2024,07:00,BOSQUESW_CC1, 26.56,N
09/30/2024,07:00,BOSQUESW_CC2, 26.12,N
09/30/2024,07:00,BOSQ_BSQSU_5, 26.12,N
09/30/2024,07:00,BOSQ_BSQS_12, 26.12,N
09/30/2024,07:00,BOSQ_BSQS_34, 26.56,N
09/30/2024,07:00,BRANDON_RN, 43.32,N
09/30/2024,07:00,BRAUNIG_CC1, 22.48,N
09/30/2024,07:00,BRAUNIG_VHB1, 22.72,N
09/30/2024,07:00,BRAUNIG_VHB2, 22.72,N
09/30/2024,07:00,BRAUNIG_VHB3, 22.63,N
09/30/2024,07:00,BRAZ_WND_ALL, 31.41,N
09/30/2024,07:00,BRA_AVR1_CT2, 22.48,N
09/30/2024,07:00,BRA_AVR_CST1, 22.48,N
09/30/2024,07:00,BRHEIGHT_RN, 24.22,N
09/30/2024,07:00,BRIGHTSD_RN, 22.98,N
