,dni,dhi,wind_speed,ghi,air_temperature,dew_point,relative_humidity,surface_pressure
"11/11/2019, 07:00:00 PM",893.5,97.5,1.4,665.0,24.45,7.8,34.62,1015.0
"11/11/2019, 08:00:00 PM",886.5,98.0,1.75,651.0,24.9,7.6,33.22,1014.0
"11/11/2019, 09:00:00 PM",851.5,96.0,2.0,572.5,24.85,7.6,33.24,1014.0
"11/11/2019, 10:00:00 PM",784.5,86.0,2.05,436.0,24.4,7.6,34.165,1014.0
"11/11/2019, 11:00:00 PM",648.5,68.5,2.0,258.5,23.8,7.6,35.52,1014.0
"11/12/2019, 12:00:00 AM",327.0,34.5,1.9,75.5,21.05,8.5,44.625,1014.5
"11/12/2019, 01:00:00 AM",0.0,0.0,2.0,0.0,19.1,9.7,54.3,1015.0
"11/12/2019, 02:00:00 AM",0.0,0.0,2.0,0.0,18.1,10.5,61.015,1016.0
"11/12/2019, 03:00:00 AM",0.0,0.0,1.85,0.0,17.55,10.4,62.89,1016.0
"11/12/2019, 04:00:00 AM",0.0,0.0,1.65,0.0,17.5,10.3,62.57,1016.0
"11/12/2019, 05:00:00 AM",0.0,0.0,1.45,0.0,17.5,10.1,61.83,1016.0
"11/12/2019, 06:00:00 AM",0.0,0.0,1.3,0.0,17.5,9.8,60.73,1016.0
"11/12/2019, 07:00:00 AM",0.0,0.0,1.2,0.0,17.55,9.5,59.155,1016.0
"11/12/2019, 08:00:00 AM",0.0,0.0,1.2,0.0,17.7,9.2,57.61,1016.0
"11/12/2019, 09:00:00 AM",0.0,0.0,1.2,0.0,17.85,9.1,56.71,1016.0
"11/12/2019, 10:00:00 AM",0.0,0.0,1.15,0.0,17.8,9.2,57.15,1016.0
"11/12/2019, 11:00:00 AM",0.0,0.0,1.05,0.0,17.85,9.3,57.32,1016.0
"11/12/2019, 12:00:00 PM",0.0,0.0,0.95,0.0,17.75,9.3,57.61,1016.0
"11/12/2019, 01:00:00 PM",0.0,0.0,0.9,0.0,17.55,9.2,58.055,1017.0
"11/12/2019, 02:00:00 PM",52.0,7.0,0.9,9.0,17.65,9.1,57.21,1017.0
"11/12/2019, 03:00:00 PM",109.5,34.0,0.95,53.0,19.35,8.8,50.515,1017.0
"11/12/2019, 04:00:00 PM",6.0,105.0,1.1,107.5,21.95,8.4,41.81,1017.0
"11/12/2019, 05:00:00 PM",298.0,178.0,1.05,331.5,24.1,8.0,35.875,1017.0
"11/12/2019, 06:00:00 PM",884.0,85.5,1.1,606.0,25.5,7.6,32.035,1016.5
"11/12/2019, 07:00:00 PM",904.5,88.5,1.5,660.0,26.2,7.7,30.915,1015.5
"11/12/2019, 08:00:00 PM",897.5,89.0,1.85,646.0,26.35,8.0,31.195,1015.0
"11/12/2019, 09:00:00 PM",858.5,88.5,2.2,566.0,26.1,8.3,32.37,1014.0
"11/12/2019, 10:00:00 PM",789.0,80.0,2.5,430.0,25.6,8.6,34.1,1014.0
"11/12/2019, 11:00:00 PM",651.0,64.5,2.6,254.0,25.0,8.8,35.84,1014.0
"11/13/2019, 12:00:00 AM",326.5,33.5,2.2,73.5,22.45,9.6,43.965,1014.0
"11/13/2019, 01:00:00 AM",0.0,0.0,2.05,0.0,20.75,10.3,51.24,1014.5
"11/13/2019, 02:00:00 AM",0.0,0.0,1.8,0.0,20.2,10.8,54.88,1015.0
"11/13/2019, 03:00:00 AM",0.0,0.0,1.55,0.0,19.8,10.9,56.5,1015.0
"11/13/2019, 04:00:00 AM",0.0,0.0,1.3,0.0,19.5,10.6,56.585,1015.0
"11/13/2019, 05:00:00 AM",0.0,0.0,1.2,0.0,19.2,10.4,56.69,1015.0
"11/13/2019, 06:00:00 AM",0.0,0.0,1.2,0.0,18.75,10.2,57.465,1015.0
"11/13/2019, 07:00:00 AM",0.0,0.0,1.15,0.0,18.45,9.9,57.61,1015.0
"11/13/2019, 08:00:00 AM",0.0,0.0,0.95,0.0,18.2,9.5,56.87,1014.5
"11/13/2019, 09:00:00 AM",0.0,0.0,0.75,0.0,18.0,9.2,56.55,1014.0
"11/13/2019, 10:00:00 AM",0.0,0.0,0.65,0.0,18.05,9.0,55.335,1014.0
"11/13/2019, 11:00:00 AM",0.0,0.0,0.55,0.0,18.35,8.7,53.395,1014.0
"11/13/2019, 12:00:00 PM",0.0,0.0,0.8,0.0,18.6,8.7,52.58,1014.0
"11/13/2019, 01:00:00 PM",0.0,0.0,1.05,0.0,18.55,8.9,53.365,1014.5
"11/13/2019, 02:00:00 PM",32.5,7.5,0.95,8.5,18.7,9.0,53.275,1015.0
"11/13/2019, 03:00:00 PM",392.5,53.5,0.8,127.0,19.55,9.2,51.135,1015.0
"11/13/2019, 04:00:00 PM",656.5,82.0,0.95,315.5,20.9,9.4,47.835,1015.0
"11/13/2019, 05:00:00 PM",765.5,99.0,1.1,475.5,22.35,9.3,43.45,1015.0
"11/13/2019, 06:00:00 PM",553.5,187.5,1.55,510.0,23.5,9.0,39.78,1015.0
"11/13/2019, 07:00:00 PM",495.0,222.5,1.75,533.5,24.25,8.6,36.9,1014.0
"11/13/2019, 08:00:00 PM",597.5,184.5,2.15,552.5,24.75,8.1,34.61,1013.0
"11/13/2019, 09:00:00 PM",571.5,168.0,2.75,480.5,24.75,8.0,34.435,1013.0
"11/13/2019, 10:00:00 PM",707.5,98.5,3.35,410.0,24.05,8.5,37.015,1013.0
"11/13/2019, 11:00:00 PM",634.5,68.0,3.6,251.0,23.2,8.9,40.11,1013.0
"11/14/2019, 12:00:00 AM",301.0,35.0,3.05,71.5,20.05,9.9,52.055,1013.0
"11/14/2019, 01:00:00 AM",0.0,0.0,2.75,0.0,17.9,11.0,64.12,1014.0
"11/14/2019, 02:00:00 AM",0.0,0.0,2.5,0.0,17.1,11.9,71.61,1015.0
"11/14/2019, 03:00:00 AM",0.0,0.0,2.1,0.0,16.75,12.2,74.495,1015.0
"11/14/2019, 04:00:00 AM",0.0,0.0,1.7,0.0,16.6,11.9,73.93,1015.0
"11/14/2019, 05:00:00 AM",0.0,0.0,1.25,0.0,16.6,11.2,70.48,1015.0
"11/14/2019, 06:00:00 AM",0.0,0.0,0.9,0.0,16.65,10.2,65.82,1015.0
"11/14/2019, 07:00:00 AM",0.0,0.0,0.6,0.0,16.8,9.3,61.185,1015.0
"11/14/2019, 08:00:00 AM",0.0,0.0,0.55,0.0,17.0,8.6,57.89,1015.0
"11/14/2019, 09:00:00 AM",0.0,0.0,0.85,0.0,17.1,8.5,57.02,1015.0
"11/14/2019, 10:00:00 AM",0.0,0.0,1.3,0.0,16.95,8.8,58.585,1015.0
"11/14/2019, 11:00:00 AM",0.0,0.0,1.6,0.0,16.75,9.2,61.03,1015.5
"11/14/2019, 12:00:00 PM",0.0,0.0,1.65,0.0,16.55,9.8,64.385,1016.0
"11/14/2019, 01:00:00 PM",0.0,0.0,1.45,0.0,16.4,10.3,67.035,1016.5
"11/14/2019, 02:00:00 PM",35.0,6.5,1.25,7.5,16.55,10.4,67.205,1017.0
"11/14/2019, 03:00:00 PM",226.5,56.5,1.1,95.5,17.6,10.5,63.125,1017.5
"11/14/2019, 04:00:00 PM",388.0,109.5,1.1,250.0,19.4,9.9,54.29,1018.0
"11/14/2019, 05:00:00 PM",815.0,85.0,0.8,482.5,21.25,9.0,45.465,1018.0
"11/14/2019, 06:00:00 PM",892.5,82.5,1.1,601.0,22.6,8.6,40.665,1017.5
"11/14/2019, 07:00:00 PM",913.0,84.0,1.8,654.0,23.3,8.7,39.3,1017.0
"11/14/2019, 08:00:00 PM",910.5,82.0,2.45,640.5,23.55,8.8,38.99,1016.0
"11/14/2019, 09:00:00 PM",882.0,78.5,2.85,563.5,23.25,9.0,40.355,1016.0
"11/14/2019, 10:00:00 PM",816.5,71.5,3.15,429.0,22.5,9.5,43.51,1016.0
"11/14/2019, 11:00:00 PM",682.0,58.5,3.3,253.0,21.7,9.9,47.08,1016.0
"11/15/2019, 12:00:00 AM",348.0,31.5,3.0,72.5,19.3,10.5,56.94,1016.5
"11/15/2019, 01:00:00 AM",0.0,0.0,2.6,0.0,17.4,11.8,69.515,1017.0
"11/15/2019, 02:00:00 AM",0.0,0.0,2.25,0.0,16.7,12.6,76.97,1018.0
"11/15/2019, 03:00:00 AM",0.0,0.0,1.8,0.0,16.3,13.0,80.75,1018.0
"11/15/2019, 04:00:00 AM",0.0,0.0,1.35,0.0,16.25,12.9,80.505,1018.0
"11/15/2019, 05:00:00 AM",0.0,0.0,0.85,0.0,16.4,12.5,77.67,1018.0
"11/15/2019, 06:00:00 AM",0.0,0.0,0.5,0.0,16.5,12.0,74.5,1018.0
"11/15/2019, 07:00:00 AM",0.0,0.0,0.55,0.0,16.55,11.5,72.115,1018.0
"11/15/2019, 08:00:00 AM",0.0,0.0,1.0,0.0,16.45,11.4,71.985,1018.0
"11/15/2019, 09:00:00 AM",0.0,0.0,1.45,0.0,16.2,11.5,73.775,1018.0
"11/15/2019, 10:00:00 AM",0.0,0.0,1.7,0.0,15.7,11.8,77.695,1018.0
"11/15/2019, 11:00:00 AM",0.0,0.0,1.65,0.0,15.3,12.1,81.3,1018.0
"11/15/2019, 12:00:00 PM",0.0,0.0,1.45,0.0,15.05,12.3,83.425,1018.0
"11/15/2019, 01:00:00 PM",0.0,0.0,1.15,0.0,14.9,12.2,84.11,1018.0
"11/15/2019, 02:00:00 PM",73.0,7.5,0.95,9.5,15.2,12.1,81.875,1018.0
"11/15/2019, 03:00:00 PM",292.5,43.5,0.85,87.0,16.6,12.0,74.51,1018.0
"11/15/2019, 04:00:00 PM",507.0,84.5,1.1,267.5,18.25,11.6,65.35,1018.0
"11/15/2019, 05:00:00 PM",850.0,75.0,1.55,486.0,19.6,10.75,56.63,1018.0
"11/15/2019, 06:00:00 PM",805.5,97.5,2.25,561.0,20.55,10.1,51.205,1017.5
"11/15/2019, 07:00:00 PM",798.0,113.5,2.7,609.0,21.15,10.1,49.4,1017.0
"11/15/2019, 08:00:00 PM",906.5,84.5,3.05,637.5,21.15,10.4,50.355,1016.0
"11/15/2019, 09:00:00 PM",872.0,82.5,3.0,559.0,20.9,10.8,52.395,1015.5
"11/15/2019, 10:00:00 PM",806.5,75.5,2.65,425.5,20.5,11.0,54.43,1015.0
"11/15/2019, 11:00:00 PM",323.5,93.0,2.3,184.5,20.0,11.1,56.38,1015.0
"11/16/2019, 12:00:00 AM",65.5,35.0,1.85,43.0,18.2,11.4,64.45,1014.0
"11/16/2019, 01:00:00 AM",0.0,0.0,1.75,0.0,16.8,12.1,73.895,1014.5
"11/16/2019, 02:00:00 AM",0.0,0.0,1.7,0.0,16.35,12.6,78.47,1015.0
"11/16/2019, 03:00:00 AM",0.0,0.0,1.7,0.0,16.1,12.6,80.01,1015.0
"11/16/2019, 04:00:00 AM",0.0,0.0,1.6,0.0,16.0,12.5,79.62,1015.0
"11/16/2019, 05:00:00 AM",0.0,0.0,1.45,0.0,15.9,12.2,78.52,1015.0
"11/16/2019, 06:00:00 AM",0.0,0.0,1.25,0.0,15.95,11.7,75.82,1014.0
"11/16/2019, 07:00:00 AM",0.0,0.0,1.05,0.0,16.0,11.0,72.45,1014.0
"11/16/2019, 08:00:00 AM",0.0,0.0,0.95,0.0,16.05,10.4,69.05,1014.0
"11/16/2019, 09:00:00 AM",0.0,0.0,1.2,0.0,16.2,10.0,66.63,1014.0
"11/16/2019, 10:00:00 AM",0.0,0.0,1.55,0.0,16.3,10.0,66.09,1014.0
"11/16/2019, 11:00:00 AM",0.0,0.0,1.8,0.0,16.2,10.0,66.89,1014.0
"11/16/2019, 12:00:00 PM",0.0,0.0,1.75,0.0,16.1,10.1,67.58,1014.0
"11/16/2019, 01:00:00 PM",0.0,0.0,1.7,0.0,16.15,10.1,67.255,1014.0
"11/16/2019, 02:00:00 PM",46.5,7.0,1.75,8.0,16.6,10.0,65.15,1014.0
"11/16/2019, 03:00:00 PM",400.0,50.5,2.0,122.0,18.55,10.1,57.905,1015.0
"11/16/2019, 04:00:00 PM",664.0,76.5,2.25,304.5,21.15,10.2,49.565,1015.0
"11/16/2019, 05:00:00 PM",782.0,89.5,2.05,465.0,23.4,10.0,42.82,1014.5
"11/16/2019, 06:00:00 PM",860.5,88.5,2.05,582.5,25.2,9.3,36.62,1014.0
"11/16/2019, 07:00:00 PM",878.0,93.0,2.25,635.0,26.2,9.2,34.125,1013.5
"11/16/2019, 08:00:00 PM",873.0,92.5,2.55,622.0,26.45,9.5,34.36,1013.0
"11/16/2019, 09:00:00 PM",850.0,85.0,2.65,547.0,26.3,9.9,35.56,1012.0
"11/16/2019, 10:00:00 PM",783.0,77.5,2.75,415.5,25.75,10.2,37.47,1012.0
"11/16/2019, 11:00:00 PM",644.0,61.5,2.7,242.5,25.1,10.6,40.12,1012.0
"11/17/2019, 12:00:00 AM",308.5,31.0,2.15,66.5,22.2,11.5,50.74,1012.5
"11/17/2019, 01:00:00 AM",0.0,0.0,1.85,0.0,20.4,12.4,60.27,1013.0
"11/17/2019, 02:00:00 AM",0.0,0.0,1.7,0.0,19.65,12.9,65.165,1013.5
"11/17/2019, 03:00:00 AM",0.0,0.0,1.5,0.0,19.6,12.7,64.435,1014.0
"11/17/2019, 04:00:00 AM",0.0,0.0,1.25,0.0,19.95,12.0,60.335,1014.0
"11/17/2019, 05:00:00 AM",0.0,0.0,1.0,0.0,20.2,11.5,57.29,1014.0
"11/17/2019, 06:00:00 AM",0.0,0.0,1.05,0.0,20.25,11.1,55.645,1014.0
"11/17/2019, 07:00:00 AM",0.0,0.0,1.3,0.0,20.05,10.9,55.575,1013.5
"11/17/2019, 08:00:00 AM",0.0,0.0,1.55,0.0,19.85,10.7,55.72,1013.0
"11/17/2019, 09:00:00 AM",0.0,0.0,1.7,0.0,19.75,10.4,54.72,1013.0
"11/17/2019, 10:00:00 AM",0.0,0.0,1.7,0.0,19.7,9.8,52.98,1013.0
"11/17/2019, 11:00:00 AM",0.0,0.0,1.6,0.0,19.7,9.2,50.89,1013.0
"11/17/2019, 12:00:00 PM",0.0,0.0,1.45,0.0,19.65,8.7,49.085,1013.5
"11/17/2019, 01:00:00 PM",0.0,0.0,1.35,0.0,19.55,8.1,47.67,1014.0
"11/17/2019, 02:00:00 PM",61.5,6.5,1.3,8.0,19.9,7.7,45.135,1014.0
"11/17/2019, 03:00:00 PM",507.5,43.5,1.4,131.5,21.75,7.4,39.64,1015.0
"11/17/2019, 04:00:00 PM",736.5,67.0,2.05,317.0,24.45,7.1,32.945,1015.0
"11/17/2019, 05:00:00 PM",841.5,79.0,2.6,480.0,26.15,6.6,28.715,1015.0
"11/17/2019, 06:00:00 PM",917.0,76.5,2.55,600.0,27.45,6.0,25.555,1014.5
"11/17/2019, 07:00:00 PM",929.0,81.5,2.3,652.0,28.3,5.6,23.625,1013.5
"11/17/2019, 08:00:00 PM",922.0,82.5,2.2,639.5,28.6,5.7,23.475,1012.5
"11/17/2019, 09:00:00 PM",890.0,80.5,2.35,561.5,28.5,6.0,24.03,1012.0
"11/17/2019, 10:00:00 PM",817.5,74.0,2.55,425.0,28.1,6.3,25.05,1011.0
"11/17/2019, 11:00:00 PM",671.5,60.5,2.5,247.5,27.5,6.6,26.6,1011.0
"11/18/2019, 12:00:00 AM",316.5,30.0,1.75,66.5,24.4,7.2,33.28,1012.0
"11/18/2019, 01:00:00 AM",0.0,0.0,1.6,0.0,22.5,7.6,38.325,1012.0
"11/18/2019, 02:00:00 AM",0.0,0.0,1.7,0.0,21.9,7.9,40.47,1013.0
"11/18/2019, 03:00:00 AM",0.0,0.0,1.8,0.0,21.45,7.9,41.755,1013.0
"11/18/2019, 04:00:00 AM",0.0,0.0,1.9,0.0,21.15,7.9,42.41,1013.0
"11/18/2019, 05:00:00 AM",0.0,0.0,1.95,0.0,21.0,7.8,42.48,1013.0
"11/18/2019, 06:00:00 AM",0.0,0.0,2.05,0.0,20.9,7.5,41.9,1013.0
"11/18/2019, 07:00:00 AM",0.0,0.0,2.25,0.0,20.85,7.2,41.195,1012.0
"11/18/2019, 08:00:00 AM",0.0,0.0,2.35,0.0,20.75,7.0,40.965,1012.0
"11/18/2019, 09:00:00 AM",0.0,0.0,2.4,0.0,20.6,6.9,40.96,1012.0
"11/18/2019, 10:00:00 AM",0.0,0.0,2.4,0.0,20.45,6.8,41.165,1012.0
"11/18/2019, 11:00:00 AM",0.0,0.0,2.4,0.0,20.25,6.8,41.59,1012.0
"11/18/2019, 12:00:00 PM",0.0,0.0,2.4,0.0,20.05,6.7,42.01,1012.0
"11/18/2019, 01:00:00 PM",0.0,0.0,2.3,0.0,19.9,6.7,42.22,1012.0
"11/18/2019, 02:00:00 PM",51.0,6.5,2.3,7.5,20.25,6.6,41.025,1012.0
"11/18/2019, 03:00:00 PM",462.0,46.0,2.45,125.0,22.3,6.4,35.805,1012.0
"11/18/2019, 04:00:00 PM",709.0,72.0,2.9,310.5,24.95,6.1,29.915,1012.0
"11/18/2019, 05:00:00 PM",817.5,85.0,2.55,472.5,27.25,5.1,24.31,1012.0
"11/18/2019, 06:00:00 PM",847.0,98.5,2.05,578.0,29.15,3.6,19.565,1011.0
"11/18/2019, 07:00:00 PM",898.5,92.0,1.65,640.5,29.8,3.6,18.88,1010.0
"11/18/2019, 08:00:00 PM",518.5,200.5,1.5,513.0,29.5,5.0,21.18,1009.0
"11/18/2019, 09:00:00 PM",356.0,215.5,1.6,406.0,28.6,6.2,24.27,1008.5
"11/18/2019, 10:00:00 PM",219.0,174.0,1.6,267.0,27.3,7.2,27.955,1008.0
"11/18/2019, 11:00:00 PM",265.5,87.0,1.5,154.5,26.0,8.3,32.48,1008.0
"11/19/2019, 12:00:00 AM",20.0,25.5,1.2,27.5,23.35,9.4,41.075,1009.0
"11/19/2019, 01:00:00 AM",0.0,0.0,1.05,0.0,22.0,10.5,48.135,1009.0
"11/19/2019, 02:00:00 AM",0.0,0.0,0.95,0.0,21.25,11.6,54.175,1009.0
"11/19/2019, 03:00:00 AM",0.0,0.0,0.9,0.0,20.7,12.3,58.78,1009.0
"11/19/2019, 04:00:00 AM",0.0,0.0,1.0,0.0,20.35,12.8,61.69,1009.0
"11/19/2019, 05:00:00 AM",0.0,0.0,1.0,0.0,20.1,13.2,64.42,1009.0
"11/19/2019, 06:00:00 AM",0.0,0.0,1.0,0.0,20.0,13.5,66.13,1009.0
"11/19/2019, 07:00:00 AM",0.0,0.0,1.0,0.0,20.0,13.5,66.085,1008.5
"11/19/2019, 08:00:00 AM",0.0,0.0,0.9,0.0,20.0,13.2,64.73,1008.0
"11/19/2019, 09:00:00 AM",0.0,0.0,0.9,0.0,20.1,12.6,61.96,1008.0
"11/19/2019, 10:00:00 AM",0.0,0.0,1.0,0.0,20.05,12.1,60.085,1008.0
"11/19/2019, 11:00:00 AM",0.0,0.0,1.15,0.0,19.65,12.0,61.125,1008.0
"11/19/2019, 12:00:00 PM",0.0,0.0,1.4,0.0,19.05,12.3,64.795,1008.0
"11/19/2019, 01:00:00 PM",0.0,0.0,1.75,0.0,18.55,12.8,69.385,1008.0
"11/19/2019, 02:00:00 PM",7.0,4.0,2.35,4.0,18.75,13.6,72.05,1009.0
"11/19/2019, 03:00:00 PM",94.0,56.5,3.25,72.5,20.1,14.4,69.78,1009.0
"11/19/2019, 04:00:00 PM",109.0,120.5,3.65,157.5,21.4,14.7,65.845,1009.0
"11/19/2019, 05:00:00 PM",563.0,131.0,3.95,395.5,22.55,14.8,61.725,1009.0
"11/19/2019, 06:00:00 PM",363.0,225.0,4.25,429.5,23.3,14.4,57.265,1008.0
"11/19/2019, 07:00:00 PM",184.5,265.0,4.5,377.0,23.4,14.7,58.025,1007.0
"11/19/2019, 08:00:00 PM",146.0,270.0,4.75,357.5,22.95,15.0,60.98,1005.5
"11/19/2019, 09:00:00 PM",9.5,171.5,4.9,177.0,22.05,15.1,64.925,1005.0
"11/19/2019, 10:00:00 PM",0.0,61.5,4.85,61.5,20.95,15.5,70.835,1004.0
"11/19/2019, 11:00:00 PM",0.0,12.0,4.6,12.0,20.1,15.9,76.58,1004.0
"11/20/2019, 12:00:00 AM",51.0,27.5,4.15,34.0,18.95,16.2,84.34,1004.0
"11/20/2019, 01:00:00 AM",0.0,0.0,3.6,0.0,18.4,16.4,88.295,1004.0
"11/20/2019, 02:00:00 AM",0.0,0.0,3.05,0.0,18.05,16.25,89.235,1003.5
"11/20/2019, 03:00:00 AM",0.0,0.0,3.05,0.0,17.85,16.0,89.08,1003.0
"11/20/2019, 04:00:00 AM",0.0,0.0,3.55,0.0,17.75,16.0,89.695,1002.0
"11/20/2019, 05:00:00 AM",0.0,0.0,4.2,0.0,17.55,16.1,91.115,1001.0
"11/20/2019, 06:00:00 AM",0.0,0.0,5.05,0.0,17.35,15.8,90.85,1001.0
"11/20/2019, 07:00:00 AM",0.0,0.0,5.85,0.0,17.0,15.3,89.525,1001.0
"11/20/2019, 08:00:00 AM",0.0,0.0,6.25,0.0,16.5,14.4,87.355,1001.0
"11/20/2019, 09:00:00 AM",0.0,0.0,6.4,0.0,16.05,13.5,84.61,1001.0
"11/20/2019, 10:00:00 AM",0.0,0.0,6.45,0.0,15.75,12.8,82.695,1001.5
"11/20/2019, 11:00:00 AM",0.0,0.0,6.25,0.0,15.6,12.5,81.89,1002.0
"11/20/2019, 12:00:00 PM",0.0,0.0,6.1,0.0,15.45,12.4,82.175,1002.0
"11/20/2019, 01:00:00 PM",0.0,0.0,6.1,0.0,15.35,12.3,82.04,1002.0
"11/20/2019, 02:00:00 PM",0.0,1.5,6.35,1.5,15.3,12.1,81.32,1003.0
"11/20/2019, 03:00:00 PM",5.0,28.5,6.95,29.5,15.4,11.5,77.77,1003.0
"11/20/2019, 04:00:00 PM",24.0,76.0,7.4,83.5,15.8,10.5,70.74,1003.0
"11/20/2019, 05:00:00 PM",171.0,170.5,7.35,251.0,16.15,9.5,64.855,1003.0
"11/20/2019, 06:00:00 PM",480.0,196.0,7.35,464.0,16.3,9.1,62.38,1003.0
"11/20/2019, 07:00:00 PM",168.0,238.0,7.9,339.5,16.25,9.3,63.5,1002.5
"11/20/2019, 08:00:00 PM",19.0,142.0,8.6,153.0,16.0,10.0,67.39,1002.0
"11/20/2019, 09:00:00 PM",141.5,224.5,8.7,301.0,15.55,10.7,72.76,1001.0
"11/20/2019, 10:00:00 PM",15.5,102.5,8.25,109.5,15.35,11.3,76.935,1001.0
"11/20/2019, 11:00:00 PM",13.5,87.0,7.6,91.0,15.4,11.8,79.21,1001.0
"11/21/2019, 12:00:00 AM",0.5,25.0,6.3,25.0,15.45,12.1,80.31,1001.5
"11/21/2019, 01:00:00 AM",0.0,0.0,5.4,0.0,15.35,12.2,81.32,1002.0
"11/21/2019, 02:00:00 AM",0.0,0.0,4.65,0.0,15.2,12.15,82.02,1002.5
"11/21/2019, 03:00:00 AM",0.0,0.0,4.2,0.0,15.05,12.05,82.28,1003.5
"11/21/2019, 04:00:00 AM",0.0,0.0,3.85,0.0,14.85,11.9,82.575,1004.0
"11/21/2019, 05:00:00 AM",0.0,0.0,3.55,0.0,14.8,11.8,82.41,1005.0
"11/21/2019, 06:00:00 AM",0.0,0.0,3.25,0.0,14.8,11.8,82.34,1005.0
"11/21/2019, 07:00:00 AM",0.0,0.0,3.1,0.0,14.8,11.9,82.89,1006.0
"11/21/2019, 08:00:00 AM",0.0,0.0,2.9,0.0,14.75,11.9,83.185,1006.0
"11/21/2019, 09:00:00 AM",0.0,0.0,2.6,0.0,14.55,11.9,84.145,1006.0
"11/21/2019, 10:00:00 AM",0.0,0.0,2.35,0.0,14.25,11.8,85.035,1007.0
"11/21/2019, 11:00:00 AM",0.0,0.0,2.15,0.0,13.95,11.6,85.825,1007.0
"11/21/2019, 12:00:00 PM",0.0,0.0,2.05,0.0,13.8,11.3,85.105,1007.5
"11/21/2019, 01:00:00 PM",0.0,0.0,2.0,0.0,13.7,11.1,84.06,1008.0
"11/21/2019, 02:00:00 PM",2.0,2.0,2.1,2.0,13.9,10.9,81.95,1009.0
"11/21/2019, 03:00:00 PM",66.5,41.5,2.5,54.5,14.55,11.2,80.315,1009.5
"11/21/2019, 04:00:00 PM",101.5,100.0,2.8,132.5,15.2,11.0,76.195,1010.0
"11/21/2019, 05:00:00 PM",3.5,91.0,2.7,92.5,15.9,10.4,70.02,1011.0
"11/21/2019, 06:00:00 PM",11.5,159.0,2.7,165.0,16.65,9.9,64.49,1011.0
"11/21/2019, 07:00:00 PM",364.5,212.0,2.75,432.0,17.2,9.7,61.47,1011.0
"11/21/2019, 08:00:00 PM",721.0,131.5,2.65,558.0,17.55,9.6,59.745,1011.0
"11/21/2019, 09:00:00 PM",745.5,111.5,2.45,505.5,17.6,9.6,59.24,1011.0
"11/21/2019, 10:00:00 PM",749.0,84.5,2.15,398.5,17.5,9.5,59.405,1011.0
"11/21/2019, 11:00:00 PM",606.0,66.0,2.0,230.0,17.2,9.5,60.63,1011.0
"11/22/2019, 12:00:00 AM",255.0,31.5,1.6,60.0,16.05,10.2,68.38,1012.5
"11/22/2019, 01:00:00 AM",0.0,0.0,1.6,0.0,15.2,10.5,73.435,1013.5
"11/22/2019, 02:00:00 AM",0.0,0.0,1.7,0.0,14.85,10.6,75.505,1014.0
"11/22/2019, 03:00:00 AM",0.0,0.0,1.65,0.0,14.7,10.6,76.56,1015.0
"11/22/2019, 04:00:00 AM",0.0,0.0,1.55,0.0,14.7,10.6,76.655,1015.5
"11/22/2019, 05:00:00 AM",0.0,0.0,1.55,0.0,14.65,10.7,77.19,1016.0
"11/22/2019, 06:00:00 AM",0.0,0.0,1.65,0.0,14.45,10.8,78.525,1016.0
"11/22/2019, 07:00:00 AM",0.0,0.0,1.85,0.0,14.25,10.8,79.495,1016.0
"11/22/2019, 08:00:00 AM",0.0,0.0,2.05,0.0,14.1,10.7,80.16,1016.0
"11/22/2019, 09:00:00 AM",0.0,0.0,2.1,0.0,14.0,10.7,80.38,1016.0
"11/22/2019, 10:00:00 AM",0.0,0.0,2.1,0.0,13.85,10.6,80.59,1016.5
"11/22/2019, 11:00:00 AM",0.0,0.0,1.95,0.0,13.8,10.4,80.01,1017.0
"11/22/2019, 12:00:00 PM",0.0,0.0,1.8,0.0,13.75,10.2,79.31,1017.5
"11/22/2019, 01:00:00 PM",0.0,0.0,1.75,0.0,13.8,10.1,78.57,1018.5
"11/22/2019, 02:00:00 PM",25.0,5.0,1.85,5.0,14.05,10.2,77.4,1019.0
"11/22/2019, 03:00:00 PM",380.0,48.0,2.2,108.5,15.2,10.6,74.17,1019.0
"11/22/2019, 04:00:00 PM",654.0,75.5,2.75,286.5,16.65,10.7,68.115,1019.5
"11/22/2019, 05:00:00 PM",777.5,88.0,2.8,445.5,17.85,10.2,60.945,1019.5
"11/22/2019, 06:00:00 PM",850.5,89.0,2.7,560.0,18.85,9.7,55.205,1019.0
"11/22/2019, 07:00:00 PM",868.5,93.0,2.35,612.0,19.4,9.6,53.065,1018.5
"11/22/2019, 08:00:00 PM",820.5,105.5,1.9,589.0,19.85,9.7,52.14,1018.0
"11/22/2019, 09:00:00 PM",804.0,95.0,1.55,519.0,20.0,9.8,51.75,1017.0
"11/22/2019, 10:00:00 PM",760.5,79.0,1.5,396.5,19.9,9.8,52.075,1017.0
"11/22/2019, 11:00:00 PM",612.0,63.5,1.5,228.0,19.7,9.9,53.25,1017.0
"11/23/2019, 12:00:00 AM",264.0,30.5,1.35,59.0,18.05,10.9,63.15,1017.0
"11/23/2019, 01:00:00 AM",0.0,0.0,1.3,0.0,16.85,11.2,69.44,1017.5
"11/23/2019, 02:00:00 AM",0.0,0.0,1.7,0.0,16.3,11.0,71.0,1018.0
"11/23/2019, 03:00:00 AM",0.0,0.0,2.1,0.0,15.95,10.8,71.45,1018.0
