datetime,PV,WF,day,hour
2019-01-07 02:00:00,0.0,1751304.0051294235,7,2
2019-01-07 03:00:00,0.0,1692260.1908016177,7,3
2019-01-07 04:00:00,0.0,1634495.505268445,7,4
2019-01-07 05:00:00,0.0,1635593.511366093,7,5
2019-01-07 06:00:00,0.0,1592609.4340102982,7,6
2019-01-07 07:00:00,1.696996327544782,1570502.8867763248,7,7
2019-01-07 08:00:00,15.482272004492433,1576592.5892784654,7,8
2019-01-07 09:00:00,24.23226450037173,1391278.1596972072,7,9
2019-01-07 10:00:00,40.28978413395481,1172011.8452651273,7,10
2019-01-07 11:00:00,45.681288074224355,979871.2331585494,7,11
2019-01-07 12:00:00,30.721723752138185,737261.0539351068,7,12
2019-01-07 13:00:00,41.30902825888272,435848.1153415893,7,13
2019-01-07 14:00:00,11.630089248713487,170499.60966914095,7,14
2019-01-07 15:00:00,11.578622475898909,54640.9302011406,7,15
2019-01-07 16:00:00,10.670207031829458,0.0,7,16
2019-01-07 17:00:00,0.0,0.0,7,17
2019-01-07 18:00:00,0.0,56108.267199548995,7,18
2019-01-07 19:00:00,0.0,89386.63978861258,7,19
2019-01-07 20:00:00,0.0,89508.9120381274,7,20
2019-01-07 21:00:00,0.0,106111.75458286743,7,21
2019-01-07 22:00:00,0.0,136219.8842276176,7,22
2019-01-07 23:00:00,0.0,180776.40843018625,7,23
2019-01-08 00:00:00,0.0,235101.05193854438,8,0
2019-01-08 01:00:00,0.0,258512.10921158222,8,1
2019-01-08 02:00:00,0.0,313641.577530476,8,2
2019-01-08 03:00:00,0.0,424453.79715634015,8,3
2019-01-08 04:00:00,0.0,565178.0840494096,8,4
2019-01-08 05:00:00,0.0,591381.7664282683,8,5
2019-01-08 06:00:00,0.0,558285.2355242965,8,6
2019-01-08 07:00:00,2.4410180721253267,702051.852720496,8,7
2019-01-08 08:00:00,10.222337033095497,1038743.3627516029,8,8
2019-01-08 09:00:00,12.225604630664394,1041328.1446021921,8,9
2019-01-08 10:00:00,22.959469398006597,989747.6925908307,8,10
2019-01-08 11:00:00,26.19176470698911,1131294.937766783,8,11
2019-01-08 12:00:00,27.007760809640605,1225544.3377762185,8,12
2019-01-08 13:00:00,24.002481480026777,1156499.5199197012,8,13
2019-01-08 14:00:00,18.410368984037472,691881.4987059069,8,14
2019-01-08 15:00:00,11.157833110329424,360563.0748421619,8,15
2019-01-08 16:00:00,10.103800421920266,0.0,8,16
2019-01-08 17:00:00,0.0,0.0,8,17
2019-01-08 18:00:00,0.0,0.0,8,18
2019-01-08 19:00:00,0.0,0.0,8,19
2019-01-08 20:00:00,0.0,16101.824936353825,8,20
